is_cylinder,layer_id,indep,d_utheta_abs,d_uphi_abs,dnt_utheta_abs,dnt_uphi_abs
True,0,-149.7550791609128,0.7849580825401038,0.7625763444157155,0.0014708934202167267,0.002586422573711236
True,0,-144.84508065552762,0.7766545331134015,0.7376806384219693,0.002443722200695881,0.0026915686938277375
True,0,-139.93508215014248,0.722059152537058,0.6588739746798398,0.003918832638176313,0.0032832368478275327
True,0,-135.0250836447573,0.782642471273604,0.6882942775201082,0.002375518359415705,0.002877422616440723
True,0,-130.11508513937213,0.8156904297279819,0.6914991144875626,0.001748584010224456,0.002715930853324025
True,0,-125.20508663398695,0.8223128508624248,0.6893670767017834,0.0015211776382864591,0.0025311849764521922
True,0,-120.29508812860178,0.8471182218496898,0.6741752535899207,0.0016138425434012134,0.0026385861466662647
True,0,-115.38508962321663,0.8728914512000049,0.6684184259713509,0.0016054907201765293,0.002641311643159493
True,0,-110.47509111783145,0.8867798602879907,0.6511395045906978,0.0015939099128971196,0.0025686196199254897
True,0,-105.56509261244628,0.9105361125772162,0.6369163572616878,0.0016524150158549148,0.0026108028971514718
True,0,-100.6550941070611,0.9169060273276368,0.6157983188691054,0.0016618737274223534,0.0026710374419798995
True,0,-95.74509560167593,0.9438625380527391,0.6053059597930459,0.0017020297661808814,0.0026387005161693246
True,0,-90.83509709629075,0.9758609230971587,0.5939881215111291,0.001721431522312177,0.002624741512363126
True,0,-85.92509859090558,0.9853773065389194,0.5742572070216169,0.001726247057334162,0.002659137038885103
True,0,-81.01510008552043,1.0328920110547508,0.5623360821923153,0.0017580025263892202,0.0026063517900347614
True,0,-76.10510158013525,1.0604902268086989,0.5452956609924041,0.0018214709064808402,0.0026169934536697395
True,0,-71.19510307475008,1.0616289081861652,0.5212932740515093,0.003522599082617749,0.003015184678877662
True,0,-66.2851045693649,1.112681583904042,0.5254053523669387,0.0023532928146565817,0.002892218373272535
True,0,-61.37510606397973,1.160457462310724,0.5066692245978007,0.0019113953550046962,0.0026989235225255057
True,0,-56.46510755859455,1.1869971099325045,0.49113414279306333,0.0019264690518475869,0.0026415323175481187
True,0,-51.55510905320938,1.2404902093259609,0.4775610031501769,0.0019253141036166422,0.0026122521181419873
True,0,-46.64511054782423,1.2849740173538131,0.45780507011985977,0.001998171026904971,0.0026999546893620714
True,0,-41.735112042439056,1.3304227084851175,0.4444475013247398,0.001966046468880222,0.002681222617199417
True,0,-36.82511353705388,1.3916502075277983,0.4300866008486,0.0019388551638055518,0.002698877158894234
True,0,-31.915115031668705,1.4634100284445617,0.4142913171708009,0.0019343238984425447,0.002742761715877483
True,0,-27.00511652628353,1.526187746825729,0.3974940624723847,0.0019192771564352307,0.002778990369313852
True,0,-22.095118020898383,1.5885247036579202,0.387809954006292,0.0018873545812160834,0.002789109921743962
True,0,-17.185119515513207,1.6186821140205931,0.3747133270931644,0.0019501877766296195,0.002783002483539993
True,0,-12.275121010128032,1.6968409003710188,0.36368569510959314,0.0023863227779765558,0.0028382245589069323
True,0,-7.365122504742857,1.7178181152425716,0.3601485091832536,0.003892297879313008,0.002930658554740066
True,0,-2.4551239993576814,1.7045237869467242,0.34150703982302244,0.005623991044233022,0.0029562899920714263
True,0,2.454874506027494,1.666636248887228,0.34090207880604434,0.005703460095269531,0.0029590049764759052
True,0,7.364873011412669,1.719506033544117,0.34866687994092993,0.0039053639952945592,0.002908277140210226
True,0,12.274871516797816,1.6582138651259533,0.3571493438703031,0.00242117221211874,0.0028609013840714516
True,0,17.18487002218299,1.5962346358620743,0.36817424893933026,0.0019183951571139265,0.002787336537814756
True,0,22.094868527568167,1.5458762584984989,0.3792268104607672,0.001873890312980804,0.00281255635989435
True,0,27.004867032953314,1.4849890917264172,0.3945047129545349,0.0019067811609309493,0.0027679665104156097
True,0,31.914865538338518,1.4411967869624807,0.4084845518410027,0.0018824277899920912,0.002719941376354334
True,0,36.82486404372372,1.368550124553312,0.4222574175331876,0.0019349716839709714,0.002730757320178091
True,0,41.73486254910887,1.318367480006317,0.4391973122856677,0.001938440099717045,0.002736447133015687
True,0,46.644861054494015,1.2607882930064678,0.4489065199522309,0.0018852721995213935,0.0026668958957836676
True,0,51.55485955987916,1.225660067051376,0.4696416270534648,0.0019127884187254529,0.0026819745147550395
True,0,56.464858065264366,1.167545243110392,0.4807161569308293,0.0018664790972113842,0.0026467380845228705
True,0,61.37485657064957,1.1361775328441444,0.5007650063303027,0.001860905986580693,0.0026601404112653222
True,0,66.28485507603472,1.0818188209068114,0.5015791548229331,0.002600252876475791,0.002940703846433095
True,0,71.19485358141986,0.9969417335007426,0.48970078336281514,0.0033599368631106637,0.003073227982204308
True,0,76.10485208680501,1.064459012874943,0.5546436285469555,0.001764867372722194,0.0026447334556049576
True,0,81.01485059219021,1.0336250223086327,0.570731144570276,0.0017419040033868054,0.002593703004749825
True,0,85.92484909757542,1.0148969976890678,0.5864428593274786,0.0016622007644860142,0.0025922965156026006
True,0,90.83484760296056,0.9830055121858705,0.6005495874693291,0.0016819638831662468,0.0025699279068042385
True,0,95.74484610834571,0.9521198864634748,0.6118055859570164,0.0016599900394409944,0.0025955019411424414
True,0,100.65484461373092,0.9491987065920475,0.6313990401048223,0.00161636217990739,0.0025925558719198574
True,0,105.56484311911612,0.9272016951919386,0.6445624610740658,0.0016042131860425242,0.002527904212643282
True,0,110.47484162450127,0.9027322701684413,0.6628185609049096,0.001598678954698493,0.0025984973568188435
True,0,115.38484012988641,0.8849800329748576,0.6809121793384934,0.0015611962897228383,0.0026194251907038497
True,0,120.29483863527156,0.8826785500484606,0.6930327815289623,0.0015818080415535183,0.002618692821956004
True,0,125.20483714065676,0.8551208814274688,0.7048769822534271,0.0014984171941609503,0.002583359570944759
True,0,130.11483564604197,0.8249414291146769,0.709953742752475,0.0017736212579785894,0.002792626798772223
True,0,135.02483415142711,0.8352709242165112,0.7262461468393753,0.0033286917455308913,0.0034836052163891647
True,0,139.93483265681226,0.8537201688641448,0.73535867113409,0.00982724263670915,0.004294861959390631
True,0,144.8448311621974,0.7889408051191483,0.7371453882901543,0.0014327600117645968,0.0025851246468417384
True,0,149.7548296675826,0.7758807826095921,0.7609394094442948,0.0014701765417366073,0.002626590326137704
True,0,154.66482817296782,0.7565788514429497,0.7604708821820706,0.001449916019027128,0.0026388177381816173
True,0,159.57482667835296,0.7425191218038598,0.7688832676950819,0.0013907750677481306,0.0025908727782448437
True,0,164.4848251837381,0.7327827389716404,0.7760085779728942,0.001388699042320751,0.0025689520837906613
True,0,169.39482368912326,0.7274659669946607,0.79501063897057,0.0014032734552572013,0.0025830320747875454
True,0,174.30482219450846,0.7125674331796871,0.805643353465592,0.0013509591291656488,0.002536398124050546
True,0,179.21482069989366,0.702383102421243,0.8163751465392665,0.001362453863636748,0.00258181827840138
True,0,184.1248192052788,0.6947453737393512,0.8293895244537413,0.0013451146955996583,0.002586928101812517
True,0,189.03481771066396,0.7002262647043915,0.8438087198291752,0.001288443309048007,0.0025346461280394694
True,0,193.94481621604916,0.6761262078084331,0.8485082466684016,0.0013965744201269424,0.002683025472913933
True,0,198.85481472143437,0.6703795883471406,0.8545582303498134,0.0018806912972320453,0.002875589845687135
True,0,203.7648132268195,0.6480225897435911,0.8571616880399513,0.0022286758413397737,0.0029377186593432
True,0,208.67481173220466,0.6123052047209571,0.8409947417232791,0.00414234079453872,0.0032660060656600877
True,0,213.5848102375898,0.6310321942228109,0.8722821429973625,0.0034164966082171305,0.002981038407687748
True,0,218.494808742975,0.6635493309637722,0.9299209727952231,0.001294569120458977,0.0025471506555163827
True,0,223.4048072483602,0.6534200666330541,0.941954741503615,0.001163071450406638,0.002490386556278799
True,0,228.31480575374536,0.6457557342266859,0.9490385616446299,0.0012162953312219804,0.002533154577832336
True,0,233.2248042591305,0.6473738811962004,0.9722196110321474,0.0012034233491669156,0.002540773427036337
True,0,238.13480276451565,0.6406045464804416,0.9785829866505563,0.001230057154536416,0.0024878145499746206
True,0,243.04480126990086,0.6437547467875785,0.9934371911811972,0.0011837759574699503,0.002540990505425551
True,0,247.95479977528606,0.6208436703755642,0.9950327965385758,0.0011042161170766707,0.002514918561409609
True,0,252.8647982806712,0.6004694228461778,0.9797933647667357,0.0011680693749956494,0.002596379188984941
True,0,257.77479678605636,0.6000079827508379,0.9990885198963518,0.0012095648908545282,0.002678976166292793
True,0,262.6847952914415,0.607801831271159,1.0290910545933694,0.0014934767543348351,0.002793668718258418
True,0,267.5947937968267,0.5997077839521732,1.0309637022164042,0.0020386426685951387,0.00322703233947013
True,0,272.5047923022119,0.6855330944377512,1.1115516283529885,0.004832828143045197,0.004113744444092219
True,0,277.41479080759706,0.855192554598683,1.1825107663028325,0.010622125833957864,0.005426828053869065
True,0,282.3247893129822,1.059780054675425,1.2643543562323059,0.01741819542454756,0.005126047788980099
True,0,287.2347878183674,0.5560865542942593,1.0232317640285051,0.0019208762172777027,0.002809400446292696
True,0,292.1447863237526,0.5717160208463623,1.0725106844028933,0.001062860070547223,0.002587458372680387
True,0,297.05478482913776,0.5681092054729852,1.087965099930806,0.0010634147673938524,0.0026268680921572333
True,0,301.9647833345229,0.5753465414764445,1.1261475303843809,0.0010294706616670048,0.0027877808238572126
True,0,306.87478183990805,0.5956429121319183,1.169635964377177,0.0009964326102162517,0.003014175259048919
True,0,311.78478034529326,0.662713825789305,1.3248095724437552,0.0010292579776935372,0.0032069606705419345
True,0,316.69477885067846,0.8020847799890524,1.6078820545209556,0.0009701069272596101,0.003354254526925878
True,0,321.6047773560636,1.0050969885009255,2.02526222588505,0.0008875334586551634,0.003151199379266311
True,0,326.51477586144875,1.2119564093374506,2.490939235991938,0.0008401356233921335,0.0028165047565273755
True,0,331.4247743668339,1.2531203040183956,2.6954462209018817,0.0009019117006473409,0.0035714895451198292
True,0,336.3347728722191,1.3104592773641341,2.7856526784201296,0.0009173053070902582,0.003014254185161598
True,0,341.2447713776043,1.2611273273658339,2.7013061382591923,0.0009006843497621235,0.0028670126901550715
True,0,346.15476988298946,1.1377582966563244,2.565637830722805,0.0011703648495845348,0.0034910973273587394
True,0,351.0647683883746,1.05604504621357,2.398563639339973,0.0014211729082667663,0.003870429656169787
True,0,355.97476689375975,1.2201486215982231,2.72952511727961,0.001273243508942284,0.003247716293630166
True,0,360.88476539914495,1.2997443389844339,3.0007017239576155,0.0006577142829877091,0.0027210149774109303
True,0,365.79476390453016,1.2459026324712765,2.9194782225051283,0.0007689795301228419,0.0030181079478257765
True,0,370.7047624099153,1.3083755553441854,2.9719853834441645,0.0007061552542473981,0.0031338219653140346
True,0,375.61476091530045,1.222521942205703,3.020201247902637,0.0006999376207851072,0.0033828551203100602
True,0,380.52475942068565,1.2414485782798572,3.1236023740364884,0.0007158055468359866,0.003087555951578579
True,0,385.43475792607086,1.262970576561251,3.133141661096326,0.000797614382348778,0.0038235598008268005
True,0,390.344756431456,1.1888446368891779,2.9348861973528364,0.0007793530886792528,0.002996473239882538
True,0,395.25475493684115,1.1869495768581328,3.0061819082078136,0.0008545740099069366,0.003357908338460888
True,0,400.1647534422263,1.2216323088422705,3.035204733959894,0.0008365933358238238,0.0031791251426876964
True,0,405.0747519476115,1.1815954716270007,3.0791878952184737,0.0007236862914601952,0.0031354203229787075
True,0,409.9847504529967,1.2808317611963438,3.4564138588479842,0.0008592990634845633,0.0034259214432234906
True,0,414.89474895838185,1.4087853304123341,3.4446791968965726,0.001093168439280505,0.0044730572059001605
True,0,419.804747463767,1.5732886292923407,3.795135961197311,0.0023298611299407104,0.005716949741186452
True,0,424.71474596915215,1.5850699261860368,3.6846343621027313,0.001856512190102497,0.004559687715568013
True,0,429.62474447453735,1.1380502572423556,3.183429101974484,0.0006946644429066091,0.0029048678656682257
True,0,434.53474297992256,1.1148208059394897,3.01680709814373,0.0006382101323551572,0.002846713129631266
True,0,439.4447414853077,1.0959174368008255,3.044356003790542,0.0006132519022743724,0.0030035223080877448
True,0,444.35473999069285,1.080683053879961,2.9789583183719954,0.0005860858609771787,0.0027934979972080516
True,0,449.264738496078,1.1027796130295437,3.1844596000069276,0.0006740882578949086,0.0029243616905560046
True,0,454.1747370014632,1.0611969143337636,3.2071967316049865,0.000650419344900133,0.0029960902213546576
True,0,459.0847355068484,1.0704798493709136,3.0787210111539665,0.0006265561912173894,0.003045665855433319
True,0,463.99473401223355,1.1076089276848329,3.1253333814930437,0.0005748765849874775,0.0029943629618023266
True,0,468.9047325176187,1.0679993938914034,3.210871602271557,0.0005634791973175844,0.002810944332224302
True,0,473.8147310230039,1.14659730424639,3.3207804783550205,0.0005947191787674514,0.003130954208715511
True,0,478.7247295283891,1.0835012680462626,3.2642771891051368,0.0006051556599835932,0.002843500399419681
True,0,483.63472803377425,1.158823419677161,3.6096009063185774,0.0005399965006156664,0.0035329365591338516
True,0,488.54472653915934,1.393570204342912,4.399761933567956,0.000710987567901628,0.004101847240573488
True,1,-488.54470601384924,3.7599154162437864,3.489423587271618,0.010574715500812957,0.005140032019940543
True,1,-483.634708767323,1.7256492410759992,2.2277420163543336,0.0038462533678418243,0.003016851828758792
True,1,-478.7247115207967,1.4493362823974048,1.962659154386135,0.0015904457720667489,0.002305044114270307
True,1,-473.81471427427044,1.4272921514762942,1.9082655118135188,0.0011729210493834406,0.002002167442065253
True,1,-468.90471702774414,1.411950929804251,1.8684159072566384,0.0011664627847489772,0.002112661018803779
True,1,-463.9947197812179,1.446077118347726,1.8769106744741104,0.0012129932177372387,0.00207858532493075
True,1,-459.08472253469165,1.4776253877608347,1.9151841808659527,0.0012050155008970836,0.0020271245771774937
True,1,-454.1747252881654,1.4459150910196659,1.8595094805880936,0.0011970307017918295,0.0021030076980090577
True,1,-449.26472804163916,1.4833656476362294,1.8812874240737634,0.0011804503260396558,0.002102939948475991
True,1,-444.35473079511286,1.4770266102730725,1.8482357181452886,0.0011400033196529663,0.002020159520743782
True,1,-439.4447335485866,1.4817035185030105,1.8671321625340367,0.0012362469514804546,0.002119065969317705
True,1,-434.5347363020603,1.4887237818421024,1.8673439151732845,0.0013125880597955222,0.0020725728896723635
True,1,-429.62473905553406,1.5179009184354255,1.8324853128375445,0.0011670536851510322,0.002079974027725186
True,1,-424.7147418090078,1.4693086967882567,1.7485578756135647,0.0027188517314793515,0.002520871032880778
True,1,-419.8047445624816,1.4413722519678136,1.702329946796787,0.003356775676871022,0.002744490461657553
True,1,-414.8947473159553,1.4644694032164667,1.7126539868872506,0.002525068199767926,0.002521731001888066
True,1,-409.984750069429,1.4951635990922105,1.7674744273205096,0.0015845976869946156,0.0021605660541973637
True,1,-405.0747528229028,1.5399103977803223,1.735616705263526,0.001227453811503749,0.002036801606682022
True,1,-400.1647555763765,1.6008462884243464,1.7958205836566397,0.0012706345873457687,0.001985021921489427
True,1,-395.25475832985023,1.5420990731851516,1.737350364882314,0.0012701015018578604,0.00199297529915679
True,1,-390.344761083324,1.566092363995905,1.702167691782752,0.0012170167487652013,0.0019967814326370273
True,1,-385.43476383679774,1.5985912073559723,1.723031536473995,0.0013662789847818952,0.002105048295821308
True,1,-380.5247665902715,1.603061586842278,1.7259181557538736,0.0012592564600887443,0.002012712248061501
True,1,-375.6147693437452,1.5681158530369201,1.6980324755862208,0.001218229757695846,0.0019839816822803348
True,1,-370.7047720972189,1.6532320905852567,1.7153291944285032,0.0013023724171469665,0.001986838134114979
True,1,-365.79477485069265,1.623589904644681,1.713130683751459,0.0013539307195878766,0.00205603248558316
True,1,-360.8847776041664,1.6214757567123572,1.6495418050535633,0.0013431502976207206,0.002014694089358026
True,1,-355.97478035764016,1.6581125030044943,1.6696241933153022,0.0018332243213791779,0.0021173714286035704
True,1,-351.0647831111139,1.7755272425728523,1.73063468723611,0.007697158333563665,0.0035693160104493743
True,1,-346.15478586458767,1.7591862596429488,1.6878305528765831,0.004685124984128787,0.0031154522758086566
True,1,-341.24478861806136,1.703382010191308,1.6758571547785581,0.0017098476268589456,0.002153597610205669
True,1,-336.33479137153506,1.7063574444623615,1.6206371823480166,0.0013559802558603664,0.0019847661638078425
True,1,-331.4247941250088,1.7362204704573356,1.6158398980325515,0.0013969447317204722,0.0020433850549058338
True,1,-326.51479687848257,1.7276845296936754,1.60328107995377,0.0013650444198951427,0.0019753667579711746
True,1,-321.6047996319563,1.7197865318053,1.57596323177981,0.001399409950060631,0.0020076468746336802
True,1,-316.6948023854301,1.7452119722119273,1.592175972352198,0.0013941631480478697,0.002014926691631501
True,1,-311.78480513890383,1.7809308851756476,1.575646684624217,0.0013478431919926575,0.001967618652251565
True,1,-306.8748078923775,1.8021599457412494,1.5815468283975935,0.0014394053011991888,0.002056888572996094
True,1,-301.96481064585123,1.7767068443371987,1.5698874181547504,0.0014032694686223815,0.0019472890236947515
True,1,-297.054813399325,1.8206420470861469,1.5434837468446918,0.0014284400128313306,0.0019794271363084907
True,1,-292.14481615279874,1.8394206197868224,1.5413464586224808,0.001443935030906338,0.0020075479734936027
True,1,-287.2348189062725,1.8654725693600276,1.5229365209074932,0.0014927467849453068,0.001990745520469857
True,1,-282.32482165974625,1.771203960764245,1.3981503730045592,0.0034345270276472644,0.0025571374576136593
True,1,-277.41482441321995,1.7870973597615414,1.3966158910834288,0.003121566365417359,0.0025883057612034644
True,1,-272.50482716669364,1.8969833178666242,1.4493870690378823,0.0017371673229580195,0.0021420308878868756
True,1,-267.5948299201674,1.9121514322475222,1.4527225187595592,0.001490351927651424,0.0019845685712748225
True,1,-262.68483267364115,1.919442109007535,1.4494715283912785,0.001460552355928674,0.002018573041330628
True,1,-257.7748354271149,1.9158313289411584,1.45874383056844,0.0015222049496843332,0.0020262078618505093
True,1,-252.86483818058866,1.9799887865294545,1.4442736483027538,0.0015895690058739633,0.0019506000346959176
True,1,-247.95484093406236,2.059432255568809,1.4520047172613302,0.0016257498275026906,0.0020260156185626928
True,1,-243.04484368753612,2.0312381434512736,1.4337845590355056,0.001532134984334359,0.0019732416064698016
True,1,-238.13484644100987,2.049884852770188,1.3930516479220965,0.001612567857630005,0.002026920946648984
True,1,-233.22484919448357,2.0494695982202775,1.4065593620402312,0.0015939299970027228,0.0020044059371754908
True,1,-228.31485194795732,2.07609726934069,1.3643471065416695,0.0016252885729261817,0.0019832563696294634
True,1,-223.40485470143108,2.107976055941764,1.3717769730619198,0.001638964401737391,0.0019349704417283946
True,1,-218.4948574549048,2.1089144875038652,1.3501045074856548,0.0016612370185542834,0.001962140831261995
True,1,-213.58486020837853,2.133022227004848,1.3371459757327502,0.0025927818917320824,0.002209652618853325
True,1,-208.67486296185228,2.138719780012488,1.3054287860506932,0.004068775312571586,0.0026601623103996094
True,1,-203.764865715326,2.2016462259649217,1.3081769987269942,0.001824535546404963,0.001987504310232076
True,1,-198.85486846879974,2.217057108290873,1.3126223927126788,0.0016537805144090415,0.002021688915445775
True,1,-193.9448712222735,2.236771972389113,1.2967066468760238,0.0016998864293058349,0.0020085998880769447
True,1,-189.03487397574725,2.276423339808867,1.282439150306253,0.0017530687178600381,0.0019856246976028974
True,1,-184.12487672922097,2.30627693733451,1.2493137973926507,0.0017639848277130527,0.0020151671243187805
True,1,-179.2148794826947,2.373991621960211,1.2812065947705629,0.001766233688182768,0.0019957295648634884
True,1,-174.30488223616845,2.3964062581594194,1.2577446105358283,0.0017789912917738245,0.0019584135836716136
True,1,-169.39488498964218,2.3927254735154744,1.222172720397801,0.0017702832498061427,0.0020265759658363173
True,1,-164.4848877431159,2.4342633691847593,1.214259512342775,0.0017575419036036859,0.001975876386030083
True,1,-159.57489049658966,2.4628997137417894,1.1947065177584495,0.0017923725772171736,0.0019878092316861972
True,1,-154.66489325006341,2.455499212193035,1.17717603587991,0.0017986225746899134,0.001958034308055079
True,1,-149.75489600353714,2.533619428322573,1.1662138685125667,0.001870435652369345,0.002003123718592213
True,1,-144.84489875701087,2.5510639767106182,1.1573563028654985,0.0020521440406977413,0.001972505279185236
True,1,-139.93490151048462,2.4141500273285916,1.015258019242305,0.00363992715311124,0.0025585516613795293
True,1,-135.02490426395835,2.620668361012549,1.1023887354529116,0.0022067867659269096,0.0020997381104524396
True,1,-130.11490701743207,2.6377113108989887,1.0904725603345842,0.0018996896417909988,0.0019892887560620165
True,1,-125.20490977090583,2.6771621796273237,1.0689718319392407,0.001870793006671893,0.0019609377495577547
True,1,-120.29491252437955,2.739718295484261,1.068734976206612,0.002016139402321867,0.002055724446483626
True,1,-115.38491527785328,2.786069876692883,1.043819441304151,0.0019346892898187925,0.001963286603595083
True,1,-110.47491803132704,2.8210484406752814,1.0391839787025765,0.0020092388335228523,0.001978963750515559
True,1,-105.56492078480079,2.904468186683292,1.0155088923708249,0.0019802033508290657,0.0020120176659129407
True,1,-100.65492353827452,2.9163257174507913,0.9957082131724605,0.001953253406301965,0.0019877214415233106
True,1,-95.74492629174824,2.9861568446886477,0.9834384011257119,0.0019326052867983544,0.0019862809270581095
